station,valid,p01m
SBA,11/22/2018 2:53,0
SBA,11/22/2018 3:48,0
SBA,11/22/2018 3:53,0
SBA,11/22/2018 4:53,0
SBA,11/22/2018 5:13,0
SBA,11/22/2018 5:23,0
SBA,11/22/2018 5:32,0
SBA,11/22/2018 5:37,0
SBA,11/22/2018 5:53,0
SBA,11/22/2018 6:53,0
SBA,11/22/2018 7:53,0
SBA,11/22/2018 8:53,0
SBA,11/22/2018 9:53,0
SBA,11/22/2018 10:53,0
SBA,11/22/2018 11:53,0
SBA,11/22/2018 12:53,0
SBA,11/22/2018 13:53,0
SBA,11/22/2018 14:53,0
SBA,11/22/2018 15:53,0
SBA,11/22/2018 16:53,0
SBA,11/22/2018 17:53,0
SBA,11/22/2018 18:53,0
SBA,11/22/2018 19:53,0
SBA,11/22/2018 20:53,0
SBA,11/22/2018 21:53,0
SBA,11/22/2018 22:53,0
SBA,11/22/2018 23:53,0
SBA,11/23/2018 0:53,0
SBA,11/23/2018 1:53,0
SBA,11/23/2018 2:53,0
SBA,11/23/2018 3:53,0
SBA,11/23/2018 4:53,0
SBA,11/23/2018 8:53,0
SBA,11/23/2018 9:53,0
SBA,11/23/2018 10:53,0
SBA,11/23/2018 11:53,0
SBA,11/23/2018 12:53,0
SBA,11/23/2018 13:53,0
SBA,11/23/2018 14:53,0
SBA,11/23/2018 15:53,0
SBA,11/23/2018 16:53,0
SBA,11/23/2018 17:53,0
SBA,11/23/2018 18:53,0
SBA,11/23/2018 19:53,0
SBA,11/23/2018 20:53,0
SBA,11/23/2018 21:53,0
SBA,11/23/2018 22:53,0
SBA,11/23/2018 23:53,0
SBA,11/24/2018 0:53,0
SBA,11/24/2018 1:53,0
SBA,11/24/2018 2:53,0
SBA,11/24/2018 3:53,0
SBA,11/24/2018 4:53,0
SBA,11/24/2018 5:53,0
SBA,11/24/2018 6:53,0
SBA,11/24/2018 7:53,0
SBA,11/24/2018 8:53,0
SBA,11/24/2018 9:53,0
SBA,11/24/2018 10:53,0
SBA,11/24/2018 11:53,0
SBA,11/24/2018 12:53,0
SBA,11/24/2018 13:53,0
SBA,11/24/2018 14:53,0
SBA,11/24/2018 15:53,0
SBA,11/24/2018 16:53,0
SBA,11/24/2018 17:53,0
SBA,11/24/2018 18:53,0
SBA,11/24/2018 19:53,0
SBA,11/24/2018 20:53,0
SBA,11/24/2018 21:53,0
SBA,11/24/2018 22:53,0
SBA,11/24/2018 23:53,0
SBA,11/25/2018 0:53,0
SBA,11/25/2018 1:53,0
SBA,11/25/2018 2:53,0
SBA,11/25/2018 3:53,0
SBA,11/25/2018 4:53,0
SBA,11/25/2018 5:53,0
SBA,11/25/2018 6:53,0
SBA,11/25/2018 7:53,0
SBA,11/25/2018 8:53,0
SBA,11/25/2018 9:53,0
SBA,11/25/2018 10:53,0
SBA,11/25/2018 11:53,0
SBA,11/25/2018 12:53,0
SBA,11/25/2018 13:53,0
SBA,11/25/2018 14:53,0
SBA,11/25/2018 15:53,0
SBA,11/25/2018 16:53,0
SBA,11/25/2018 17:53,0
SBA,11/25/2018 18:53,0
SBA,11/25/2018 19:53,0
SBA,11/25/2018 20:53,0
SBA,11/25/2018 21:53,0
SBA,11/25/2018 22:53,0
SBA,11/25/2018 23:53,0
SBA,11/26/2018 0:53,0
SBA,11/26/2018 1:53,0
SBA,11/26/2018 2:53,0
SBA,11/26/2018 3:53,0
SBA,11/26/2018 4:53,0
SBA,11/26/2018 5:53,0
SBA,11/26/2018 6:53,0
SBA,11/26/2018 7:53,0
SBA,11/26/2018 8:53,0
SBA,11/26/2018 9:53,0
SBA,11/26/2018 10:53,0
SBA,11/26/2018 11:53,0
SBA,11/26/2018 12:53,0
SBA,11/26/2018 13:53,0
SBA,11/26/2018 14:53,0
SBA,11/26/2018 15:53,0
SBA,11/26/2018 16:53,0
SBA,11/26/2018 17:53,0
SBA,11/26/2018 18:53,0
SBA,11/26/2018 19:53,0
SBA,11/26/2018 20:53,0
SBA,11/26/2018 21:53,0
SBA,11/26/2018 22:53,0
SBA,11/26/2018 23:53,0
SBA,11/27/2018 0:53,0
SBA,11/27/2018 1:53,0
SBA,11/27/2018 2:53,0
SBA,11/27/2018 3:53,0
SBA,11/27/2018 4:53,0
SBA,11/27/2018 5:53,0
SBA,11/27/2018 6:53,0
SBA,11/27/2018 7:53,0
SBA,11/27/2018 8:53,0
SBA,11/27/2018 9:53,0
SBA,11/27/2018 10:53,0
SBA,11/27/2018 11:53,0
SBA,11/27/2018 12:53,0
SBA,11/27/2018 13:53,0
SBA,11/27/2018 14:53,0
SBA,11/27/2018 15:53,0
SBA,11/27/2018 16:53,0
SBA,11/27/2018 17:53,0
SBA,11/27/2018 18:53,0
SBA,11/27/2018 19:53,0
SBA,11/27/2018 20:53,0
SBA,11/27/2018 21:53,0
SBA,11/27/2018 22:53,0
SBA,11/27/2018 23:53,0
SBA,11/28/2018 0:53,0
SBA,11/28/2018 1:53,0
SBA,11/28/2018 2:53,0
SBA,11/28/2018 3:53,0
SBA,11/28/2018 4:53,0
SBA,11/28/2018 5:53,0
SBA,11/28/2018 6:53,0
SBA,11/28/2018 7:53,0
SBA,11/28/2018 8:53,0
SBA,11/28/2018 9:53,0
SBA,11/28/2018 10:36,0.0001
SBA,11/28/2018 10:53,0.0001
SBA,11/28/2018 11:42,0.0001
SBA,11/28/2018 11:53,0.0001
SBA,11/28/2018 12:29,0.25
SBA,11/28/2018 12:53,0.25
SBA,11/28/2018 13:53,0.25
SBA,11/28/2018 14:53,0
SBA,11/28/2018 15:53,0
SBA,11/28/2018 16:53,0
SBA,11/28/2018 17:53,0
SBA,11/28/2018 18:53,0.0001
SBA,11/28/2018 19:39,0.0001
SBA,11/28/2018 19:53,0.0001
SBA,11/28/2018 20:53,0.0001
SBA,11/28/2018 21:53,0.25
SBA,11/28/2018 22:53,0.0001
SBA,11/28/2018 23:00,0.0001
SBA,11/28/2018 23:08,0.25
SBA,11/28/2018 23:47,0.25
SBA,11/28/2018 23:48,0.25
SBA,11/28/2018 23:57,0.0001
SBA,11/29/2018 0:05,0
SBA,11/29/2018 0:13,0
SBA,11/29/2018 0:26,0
SBA,11/29/2018 0:34,0
SBA,11/29/2018 0:53,0
SBA,11/29/2018 0:59,0.25
SBA,11/29/2018 1:16,0.51
SBA,11/29/2018 1:32,0.76
SBA,11/29/2018 1:43,0.76
SBA,11/29/2018 1:51,1.02
SBA,11/29/2018 1:53,1.02
SBA,11/29/2018 2:18,0.25
SBA,11/29/2018 2:44,0.76
SBA,11/29/2018 2:53,1.02
SBA,11/29/2018 3:19,0.51
SBA,11/29/2018 3:41,1.27
SBA,11/29/2018 3:49,1.52
SBA,11/29/2018 3:53,1.52
SBA,11/29/2018 4:09,0.51
SBA,11/29/2018 4:18,1.02
SBA,11/29/2018 4:31,1.27
SBA,11/29/2018 4:36,1.52
SBA,11/29/2018 4:44,1.52
SBA,11/29/2018 4:53,1.78
SBA,11/29/2018 5:12,0.51
SBA,11/29/2018 5:32,1.27
SBA,11/29/2018 5:53,1.52
SBA,11/29/2018 6:53,0.51
SBA,11/29/2018 7:53,1.52
SBA,11/29/2018 8:53,0
SBA,11/29/2018 9:05,0.25
SBA,11/29/2018 9:12,0.51
SBA,11/29/2018 9:53,1.52
SBA,11/29/2018 10:53,0.51
SBA,11/29/2018 11:53,0
SBA,11/29/2018 12:53,0
SBA,11/29/2018 13:53,0
SBA,11/29/2018 14:12,0.51
SBA,11/29/2018 14:18,0.76
SBA,11/29/2018 14:25,0.76
SBA,11/29/2018 14:29,0.76
SBA,11/29/2018 14:53,0.76
SBA,11/29/2018 15:53,0.0001
SBA,11/29/2018 16:53,0.0001
SBA,11/29/2018 17:00,0.0001
SBA,11/29/2018 17:07,0
SBA,11/29/2018 17:53,0
SBA,11/29/2018 18:53,0.0001
SBA,11/29/2018 19:53,0
SBA,11/29/2018 20:53,0.0001
SBA,11/29/2018 21:53,0.0001
SBA,11/29/2018 22:53,0
SBA,11/29/2018 23:53,0
SBA,11/30/2018 0:53,0
SBA,11/30/2018 1:53,0
SBA,11/30/2018 2:53,0
SBA,11/30/2018 3:53,0
SBA,11/30/2018 4:53,0
SBA,11/30/2018 5:53,0
SBA,11/30/2018 6:53,0
SBA,11/30/2018 7:53,0
SBA,11/30/2018 8:53,0
SBA,11/30/2018 9:53,0
SBA,11/30/2018 10:53,0
SBA,11/30/2018 11:53,0
SBA,11/30/2018 12:53,0
SBA,11/30/2018 13:53,0
SBA,11/30/2018 14:53,0
SBA,11/30/2018 15:53,0
SBA,11/30/2018 16:53,0
SBA,11/30/2018 17:53,0
SBA,11/30/2018 18:53,0
SBA,11/30/2018 19:53,0
SBA,11/30/2018 20:53,0
SBA,11/30/2018 21:53,0
SBA,11/30/2018 22:53,0
SBA,11/30/2018 23:53,0
SBA,12/1/2018 0:53,0
SBA,12/1/2018 1:53,0
SBA,12/1/2018 2:53,0
SBA,12/1/2018 3:53,0
SBA,12/1/2018 4:53,0
SBA,12/1/2018 5:53,0
SBA,12/1/2018 6:53,0
SBA,12/1/2018 7:53,0
SBA,12/1/2018 8:53,0
SBA,12/1/2018 9:53,0
SBA,12/1/2018 10:53,0
SBA,12/1/2018 11:53,0
SBA,12/1/2018 12:53,0
SBA,12/1/2018 13:53,0
SBA,12/1/2018 14:53,0
SBA,12/1/2018 15:53,0
SBA,12/1/2018 16:53,0
SBA,12/1/2018 17:53,0.0001
SBA,12/1/2018 18:53,0
SBA,12/1/2018 19:53,0
SBA,12/1/2018 20:53,0
SBA,12/1/2018 21:53,0
SBA,12/1/2018 22:53,0
SBA,12/1/2018 23:53,0
SBA,12/2/2018 0:53,0
SBA,12/2/2018 1:53,0
SBA,12/2/2018 2:53,0
SBA,12/2/2018 3:53,0
SBA,12/2/2018 4:53,0
SBA,12/2/2018 5:53,0
SBA,12/2/2018 6:53,0
SBA,12/2/2018 7:53,0
SBA,12/2/2018 8:53,0
SBA,12/2/2018 9:53,0
SBA,12/2/2018 10:53,0
SBA,12/2/2018 11:53,0
SBA,12/2/2018 12:53,0
SBA,12/2/2018 13:53,0
SBA,12/2/2018 14:53,0
SBA,12/2/2018 15:53,0
SBA,12/2/2018 16:53,0
SBA,12/2/2018 17:53,0
SBA,12/2/2018 18:53,0
SBA,12/2/2018 19:53,0
SBA,12/2/2018 20:53,0
SBA,12/2/2018 21:53,0
SBA,12/2/2018 22:53,0
SBA,12/2/2018 23:53,0
SBA,12/3/2018 0:53,0
SBA,12/3/2018 1:53,0
SBA,12/3/2018 3:53,0
SBA,12/3/2018 4:53,0
SBA,12/3/2018 5:53,0
SBA,12/3/2018 6:53,0
SBA,12/3/2018 7:53,0
SBA,12/3/2018 8:53,0
SBA,12/3/2018 9:53,0
SBA,12/3/2018 10:53,0
SBA,12/3/2018 11:53,0
SBA,12/3/2018 12:53,0
SBA,12/3/2018 13:53,0
SBA,12/3/2018 14:53,0
SBA,12/3/2018 15:53,0
SBA,12/3/2018 16:53,0
SBA,12/3/2018 17:53,0
SBA,12/3/2018 18:53,0
SBA,12/3/2018 19:53,0
SBA,12/3/2018 20:53,0
SBA,12/3/2018 21:53,0
SBA,12/3/2018 22:53,0
SBA,12/3/2018 23:53,0
SBA,12/4/2018 0:53,0
SBA,12/4/2018 1:53,0
SBA,12/4/2018 2:53,0
SBA,12/4/2018 3:53,0
SBA,12/4/2018 4:53,0
SBA,12/4/2018 5:53,0
SBA,12/4/2018 6:53,0
SBA,12/4/2018 7:53,0
SBA,12/4/2018 8:53,0
SBA,12/4/2018 9:53,0
SBA,12/4/2018 10:53,0
SBA,12/4/2018 11:53,0
SBA,12/4/2018 12:53,0
SBA,12/4/2018 13:53,0
SBA,12/4/2018 14:53,0
SBA,12/4/2018 15:53,0
SBA,12/4/2018 16:53,0
SBA,12/4/2018 17:53,0
SBA,12/4/2018 18:53,0
SBA,12/4/2018 19:53,0.0001
SBA,12/4/2018 20:53,0.0001
SBA,12/4/2018 21:53,0.25
SBA,12/4/2018 22:53,0.76
SBA,12/4/2018 23:53,1.52
SBA,12/5/2018 0:53,0.0001
SBA,12/5/2018 1:53,0
SBA,12/5/2018 2:53,0
SBA,12/5/2018 3:53,0
SBA,12/5/2018 4:53,0
SBA,12/5/2018 5:53,0
SBA,12/5/2018 6:53,0.0001
SBA,12/5/2018 7:53,0.0001
SBA,12/5/2018 8:53,0.0001
SBA,12/5/2018 9:53,0.25
SBA,12/5/2018 10:53,0.0001
SBA,12/5/2018 11:53,0.0001
SBA,12/5/2018 12:53,0.25
SBA,12/5/2018 13:40,0.0001
SBA,12/5/2018 13:53,0.0001
SBA,12/5/2018 14:53,0.0001
SBA,12/5/2018 15:53,0
SBA,12/5/2018 16:53,0.0001
SBA,12/5/2018 17:53,0.25
SBA,12/5/2018 18:53,0.25
SBA,12/5/2018 19:53,0.25
SBA,12/5/2018 20:53,0
SBA,12/5/2018 21:53,0
SBA,12/5/2018 22:53,0
SBA,12/5/2018 23:09,0
SBA,12/5/2018 23:53,0
SBA,12/6/2018 0:23,0
SBA,12/6/2018 0:53,0
SBA,12/6/2018 1:16,0
SBA,12/6/2018 1:28,0
SBA,12/6/2018 1:53,0.0001
SBA,12/6/2018 2:53,0.25
SBA,12/6/2018 3:39,0.51
SBA,12/6/2018 3:53,0.51
SBA,12/6/2018 4:53,0.0001
SBA,12/6/2018 5:53,0.25
SBA,12/6/2018 6:53,0.0001
SBA,12/6/2018 7:53,0
SBA,12/6/2018 8:53,0.0001
SBA,12/6/2018 9:53,0.25
SBA,12/6/2018 10:53,0.0001
SBA,12/6/2018 11:53,0
SBA,12/6/2018 12:53,0
SBA,12/6/2018 13:53,0.0001
SBA,12/6/2018 14:53,0
SBA,12/6/2018 15:53,0
SBA,12/6/2018 16:53,0
SBA,12/6/2018 17:53,0
SBA,12/6/2018 18:53,0
SBA,12/6/2018 19:53,0
SBA,12/6/2018 20:53,0
SBA,12/6/2018 21:53,0
SBA,12/6/2018 22:53,0
SBA,12/6/2018 23:53,0
SBA,12/7/2018 0:53,0
SBA,12/7/2018 1:53,0
SBA,12/7/2018 2:53,0
SBA,12/7/2018 3:53,0
SBA,12/7/2018 4:53,0
SBA,12/7/2018 5:53,0
SBA,12/7/2018 6:53,0
SBA,12/7/2018 7:53,0
SBA,12/7/2018 8:53,0
SBA,12/7/2018 9:53,0
SBA,12/7/2018 10:53,0
SBA,12/7/2018 11:53,0
SBA,12/7/2018 12:53,0
SBA,12/7/2018 13:53,0
SBA,12/7/2018 14:53,0
SBA,12/7/2018 15:53,0
SBA,12/7/2018 16:53,0
SBA,12/7/2018 17:53,0
SBA,12/7/2018 18:53,0
SBA,12/7/2018 19:53,0
SBA,12/7/2018 20:53,0
SBA,12/7/2018 21:53,0
SBA,12/7/2018 22:53,0
SBA,12/7/2018 23:53,0
SBA,12/8/2018 0:53,0
SBA,12/8/2018 1:53,0
SBA,12/8/2018 2:53,0
SBA,12/8/2018 3:53,0
SBA,12/8/2018 4:53,0
SBA,12/8/2018 5:53,0
SBA,12/8/2018 6:53,0
SBA,12/8/2018 7:53,0
SBA,12/8/2018 8:53,0
SBA,12/8/2018 9:53,0
SBA,12/8/2018 10:53,0
SBA,12/8/2018 11:53,0
SBA,12/8/2018 12:53,0
SBA,12/8/2018 13:53,0
SBA,12/8/2018 14:53,0
SBA,12/8/2018 15:53,0
SBA,12/8/2018 16:53,0
SBA,12/8/2018 17:53,0
SBA,12/8/2018 18:53,0
SBA,12/8/2018 19:53,0
SBA,12/8/2018 20:53,0
SBA,12/8/2018 21:53,0
SBA,12/8/2018 22:53,0
SBA,12/8/2018 23:53,0
SBA,12/9/2018 0:53,0
SBA,12/9/2018 1:53,0
SBA,12/9/2018 2:53,0
SBA,12/9/2018 3:53,0
SBA,12/9/2018 4:53,0
SBA,12/9/2018 5:53,0
SBA,12/9/2018 6:53,0
SBA,12/9/2018 7:53,0
SBA,12/9/2018 8:53,0
SBA,12/9/2018 9:53,0
SBA,12/9/2018 10:53,0
SBA,12/9/2018 11:53,0
SBA,12/9/2018 12:53,0
SBA,12/9/2018 13:53,0
SBA,12/9/2018 14:53,0
SBA,12/9/2018 15:53,0
SBA,12/9/2018 16:53,0
SBA,12/9/2018 17:53,0
SBA,12/9/2018 18:53,0
SBA,12/9/2018 19:53,0
SBA,12/9/2018 20:53,0
SBA,12/9/2018 21:53,0
SBA,12/9/2018 22:53,0
SBA,12/9/2018 23:53,0
SBA,12/10/2018 0:53,0
SBA,12/10/2018 1:53,0
SBA,12/10/2018 2:53,0
SBA,12/10/2018 3:53,0
SBA,12/10/2018 4:53,0
SBA,12/10/2018 5:53,0
SBA,12/10/2018 6:53,0
SBA,12/10/2018 7:53,0
SBA,12/10/2018 8:53,0
SBA,12/10/2018 9:53,0
SBA,12/10/2018 10:53,0
SBA,12/10/2018 11:53,0
SBA,12/10/2018 12:53,0
SBA,12/10/2018 13:53,0
SBA,12/10/2018 14:53,0
SBA,12/10/2018 15:53,0
SBA,12/10/2018 16:53,0
SBA,12/10/2018 17:53,0
SBA,12/10/2018 18:53,0
SBA,12/10/2018 19:53,0
SBA,12/10/2018 20:53,0
SBA,12/10/2018 21:53,0
SBA,12/10/2018 22:53,0
SBA,12/10/2018 23:53,0
SBA,12/11/2018 0:53,0
SBA,12/11/2018 1:53,0
SBA,12/11/2018 2:53,0
SBA,12/11/2018 3:53,0
SBA,12/11/2018 4:53,0
SBA,12/11/2018 5:53,0
SBA,12/11/2018 6:53,0
SBA,12/11/2018 7:53,0
SBA,12/11/2018 8:53,0
SBA,12/11/2018 9:53,0
SBA,12/11/2018 10:53,0
SBA,12/11/2018 11:53,0
SBA,12/11/2018 12:53,0
SBA,12/11/2018 13:53,0
SBA,12/11/2018 14:53,0
SBA,12/11/2018 15:53,0
SBA,12/11/2018 16:53,0
SBA,12/11/2018 17:53,0
SBA,12/11/2018 18:53,0
SBA,12/11/2018 19:53,0
SBA,12/11/2018 20:53,0
SBA,12/11/2018 21:53,0
SBA,12/11/2018 22:53,0
SBA,12/11/2018 23:53,0
SBA,12/12/2018 0:53,0
SBA,12/12/2018 1:53,0
SBA,12/12/2018 2:53,0
SBA,12/12/2018 3:53,0
SBA,12/12/2018 4:53,0
SBA,12/12/2018 5:53,0
SBA,12/12/2018 6:53,0
SBA,12/12/2018 7:53,0
SBA,12/12/2018 8:53,0
SBA,12/12/2018 9:53,0
SBA,12/12/2018 10:53,0
SBA,12/12/2018 11:53,0
SBA,12/12/2018 12:53,0
SBA,12/12/2018 13:53,0
SBA,12/12/2018 14:53,0
SBA,12/12/2018 15:53,0
SBA,12/12/2018 16:53,0
SBA,12/12/2018 17:53,0
SBA,12/12/2018 18:53,0
SBA,12/12/2018 19:53,0
SBA,12/12/2018 20:53,0
SBA,12/12/2018 21:53,0
SBA,12/12/2018 22:53,0
SBA,12/12/2018 23:53,0
SBA,12/13/2018 0:53,0
SBA,12/13/2018 1:33,0
SBA,12/13/2018 1:53,0
SBA,12/13/2018 2:11,0
SBA,12/13/2018 2:53,0
SBA,12/13/2018 3:53,0
SBA,12/13/2018 4:53,0
SBA,12/13/2018 5:53,0
SBA,12/13/2018 6:53,0
SBA,12/13/2018 7:53,0
SBA,12/13/2018 8:53,0
SBA,12/13/2018 9:53,0
SBA,12/13/2018 10:53,0
SBA,12/13/2018 11:53,0
SBA,12/13/2018 12:53,0
SBA,12/13/2018 13:53,0
SBA,12/13/2018 14:53,0
SBA,12/13/2018 15:53,0
SBA,12/13/2018 16:53,0
SBA,12/13/2018 17:53,0
SBA,12/13/2018 18:53,0
SBA,12/13/2018 19:53,0
SBA,12/13/2018 20:53,0
SBA,12/13/2018 21:53,0
SBA,12/13/2018 22:53,0
SBA,12/13/2018 23:53,0
SBA,12/14/2018 0:53,0
SBA,12/14/2018 1:53,0
SBA,12/14/2018 2:53,0
SBA,12/14/2018 3:53,0
SBA,12/14/2018 4:53,0
SBA,12/14/2018 5:53,0
SBA,12/14/2018 6:53,0
SBA,12/14/2018 7:53,0
SBA,12/14/2018 8:53,0
SBA,12/14/2018 9:53,0
SBA,12/14/2018 10:53,0
SBA,12/14/2018 11:53,0
SBA,12/14/2018 12:53,0
SBA,12/14/2018 13:53,0
SBA,12/14/2018 14:53,0
SBA,12/14/2018 15:53,0
SBA,12/14/2018 16:53,0
SBA,12/14/2018 17:53,0
SBA,12/14/2018 18:53,0
SBA,12/14/2018 19:53,0
SBA,12/14/2018 20:53,0
SBA,12/14/2018 21:53,0
SBA,12/14/2018 22:53,0
SBA,12/14/2018 23:53,0
SBA,12/15/2018 0:53,0
SBA,12/15/2018 1:53,0
SBA,12/15/2018 2:53,0
SBA,12/15/2018 3:53,0
SBA,12/15/2018 4:53,0
SBA,12/15/2018 5:53,0
SBA,12/15/2018 6:53,0
SBA,12/15/2018 7:53,0
SBA,12/15/2018 8:53,0
SBA,12/15/2018 9:53,0
SBA,12/15/2018 10:53,0
SBA,12/15/2018 11:53,0
SBA,12/15/2018 12:53,0
SBA,12/15/2018 13:53,0
SBA,12/15/2018 14:53,0
SBA,12/15/2018 15:53,0
SBA,12/15/2018 16:53,0
SBA,12/15/2018 17:53,0
SBA,12/15/2018 18:53,0
SBA,12/15/2018 19:53,0
SBA,12/15/2018 20:53,0
SBA,12/15/2018 21:53,0
SBA,12/15/2018 22:53,0
SBA,12/15/2018 23:53,0
SBA,12/16/2018 0:53,0
SBA,12/16/2018 1:53,0
SBA,12/16/2018 2:34,0
SBA,12/16/2018 2:42,0
SBA,12/16/2018 2:53,0
SBA,12/16/2018 2:58,0
SBA,12/16/2018 3:07,0
SBA,12/16/2018 3:53,0
SBA,12/16/2018 4:53,0
SBA,12/16/2018 5:53,0
SBA,12/16/2018 6:53,0
SBA,12/16/2018 7:53,0
SBA,12/16/2018 8:53,0
SBA,12/16/2018 9:53,0
SBA,12/16/2018 10:53,0
SBA,12/16/2018 11:53,0
SBA,12/16/2018 12:53,0
SBA,12/16/2018 13:53,0
SBA,12/16/2018 14:53,0
SBA,12/16/2018 15:53,0
SBA,12/16/2018 16:53,0
SBA,12/16/2018 17:53,0
SBA,12/16/2018 18:53,0
SBA,12/16/2018 19:53,0
SBA,12/16/2018 20:53,0
SBA,12/16/2018 21:53,0
SBA,12/16/2018 22:53,0
SBA,12/16/2018 23:53,0
SBA,12/17/2018 0:53,0
SBA,12/17/2018 1:53,0.51
SBA,12/17/2018 2:53,0.0001
SBA,12/17/2018 3:53,0
SBA,12/17/2018 4:53,0.25
SBA,12/17/2018 5:53,0.0001
SBA,12/17/2018 6:53,0
SBA,12/17/2018 7:41,0
SBA,12/17/2018 7:53,0.0001
SBA,12/17/2018 8:53,2.03
SBA,12/17/2018 8:56,0.25
SBA,12/17/2018 9:12,1.02
SBA,12/17/2018 9:53,2.54
SBA,12/17/2018 10:53,0.0001
SBA,12/17/2018 11:53,0
SBA,12/17/2018 12:53,0
SBA,12/17/2018 13:53,0
SBA,12/17/2018 14:53,0
SBA,12/17/2018 15:49,0
SBA,12/17/2018 15:53,0
SBA,12/17/2018 16:53,0
SBA,12/17/2018 17:29,0
SBA,12/17/2018 17:53,0
SBA,12/17/2018 18:53,0
SBA,12/17/2018 19:39,0
SBA,12/17/2018 19:53,0
SBA,12/17/2018 20:53,0
SBA,12/17/2018 21:53,0
SBA,12/17/2018 22:53,0
SBA,12/17/2018 23:53,0
SBA,12/18/2018 0:53,0
SBA,12/18/2018 1:53,0
SBA,12/18/2018 2:53,0
SBA,12/18/2018 3:53,0
SBA,12/18/2018 4:53,0
SBA,12/18/2018 5:53,0
SBA,12/18/2018 6:53,0
SBA,12/18/2018 7:53,0
SBA,12/18/2018 8:53,0
SBA,12/18/2018 9:53,0
SBA,12/18/2018 10:53,0
SBA,12/18/2018 11:53,0
SBA,12/18/2018 12:53,0
SBA,12/18/2018 13:53,0
SBA,12/18/2018 14:53,0
SBA,12/18/2018 15:53,0
SBA,12/18/2018 16:53,0
SBA,12/18/2018 17:53,0
SBA,12/18/2018 18:53,0
SBA,12/18/2018 19:53,0
SBA,12/18/2018 20:53,0
SBA,12/18/2018 21:53,0
SBA,12/18/2018 22:53,0
SBA,12/18/2018 23:53,0
SBA,12/19/2018 0:53,0
SBA,12/19/2018 1:53,0
SBA,12/19/2018 2:53,0
SBA,12/19/2018 3:53,0
SBA,12/19/2018 4:53,0
SBA,12/19/2018 5:53,0
SBA,12/19/2018 6:53,0
SBA,12/19/2018 7:53,0
SBA,12/19/2018 8:53,0
SBA,12/19/2018 9:53,0
SBA,12/19/2018 10:53,0
SBA,12/19/2018 11:53,0
SBA,12/19/2018 12:53,0
SBA,12/19/2018 13:53,0
SBA,12/19/2018 14:53,0
SBA,12/19/2018 15:53,0
SBA,12/19/2018 16:53,0
SBA,12/19/2018 17:53,0
SBA,12/19/2018 18:53,0
SBA,12/19/2018 19:53,0
SBA,12/19/2018 20:53,0
SBA,12/19/2018 21:53,0
SBA,12/19/2018 22:53,0
SBA,12/19/2018 23:53,0
SBA,12/20/2018 0:53,0
SBA,12/20/2018 1:53,0
SBA,12/20/2018 2:53,0
SBA,12/20/2018 3:53,0
SBA,12/20/2018 4:53,0
SBA,12/20/2018 5:53,0
SBA,12/20/2018 6:53,0
SBA,12/20/2018 7:53,0
SBA,12/20/2018 8:53,0
SBA,12/20/2018 9:53,0
SBA,12/20/2018 10:53,0
SBA,12/20/2018 11:53,0
SBA,12/20/2018 12:53,0
SBA,12/20/2018 13:53,0
SBA,12/20/2018 14:53,0
SBA,12/20/2018 15:53,0
SBA,12/20/2018 16:53,0
SBA,12/20/2018 17:53,0
SBA,12/20/2018 18:53,0
SBA,12/20/2018 19:53,0
SBA,12/20/2018 20:53,0
SBA,12/20/2018 21:53,0
SBA,12/20/2018 22:53,0
SBA,12/20/2018 23:53,0
SBA,12/21/2018 0:53,0
SBA,12/21/2018 1:53,0
SBA,12/21/2018 2:53,0
SBA,12/21/2018 3:53,0
SBA,12/21/2018 4:53,0
SBA,12/21/2018 5:53,0
SBA,12/21/2018 6:53,0
SBA,12/21/2018 7:53,0
SBA,12/21/2018 8:53,0
SBA,12/21/2018 9:53,0
SBA,12/21/2018 10:53,0
SBA,12/21/2018 11:53,0
SBA,12/21/2018 12:53,0
SBA,12/21/2018 13:53,0
SBA,12/21/2018 14:53,0
SBA,12/21/2018 15:53,0
SBA,12/21/2018 16:53,0
SBA,12/21/2018 17:53,0
SBA,12/21/2018 18:53,0
SBA,12/21/2018 19:53,0
SBA,12/21/2018 20:53,0
SBA,12/21/2018 21:53,0
SBA,12/21/2018 22:53,0
SBA,12/21/2018 23:53,0
SBA,12/22/2018 0:18,0
SBA,12/22/2018 0:31,0
SBA,12/22/2018 0:41,0
SBA,12/22/2018 0:53,0
SBA,12/22/2018 1:53,0
SBA,12/22/2018 2:53,0
SBA,12/22/2018 3:36,0
SBA,12/22/2018 3:42,0
SBA,12/22/2018 3:53,0
SBA,12/22/2018 4:53,0
SBA,12/22/2018 5:42,0
SBA,12/22/2018 5:53,0
SBA,12/22/2018 6:51,0
SBA,12/22/2018 6:53,0
SBA,12/22/2018 7:53,0
SBA,12/22/2018 8:53,0
SBA,12/22/2018 9:53,0
SBA,12/22/2018 10:53,0
SBA,12/22/2018 11:53,0
SBA,12/22/2018 12:53,0
SBA,12/22/2018 13:53,0
SBA,12/22/2018 14:53,0
SBA,12/22/2018 15:53,0
SBA,12/22/2018 16:53,0
SBA,12/22/2018 17:53,0
SBA,12/22/2018 18:53,0
SBA,12/22/2018 19:53,0
SBA,12/22/2018 20:53,0
SBA,12/22/2018 21:53,0
SBA,12/22/2018 22:53,0
SBA,12/22/2018 23:01,0
SBA,12/22/2018 23:53,0
SBA,12/23/2018 0:53,0
SBA,12/23/2018 1:53,0
SBA,12/23/2018 2:53,0
